gvkey,ceoid,fybegdt,fyenddt,year,ceoage,tenure,SALARY,BONUS,GENDER,delta,vega
10816,17310,01JAN1996,31DEC1996,1996,45,-10,500,477.593,MALE,72.358349802,14.72921825
10816,17310,01JAN1997,31DEC1997,1997,46,-9,562.5,598.28,MALE,114.18958549,19.461349043
10816,17310,01JAN1998,31DEC1998,1998,48,-8,637.5,524.615,MALE,154.57655464,12.618852852
10816,17310,01JAN1999,31DEC1999,1999,49,-7,712.5,779.773,MALE,132.24752587,36.321086111
10816,17310,01JAN2000,31DEC2000,2000,50,-6,808.334,193.463,MALE,57.883488753,30.33419258
10816,17310,01JAN2001,31DEC2001,2001,51,-5,880.417,648.875,MALE,14.376656055,12.305855814
10816,17310,01JAN2002,31DEC2002,2002,52,-4,895,2297.752,MALE,22.468767288,15.513453898
10816,17310,01JAN2003,31DEC2003,2003,53,-3,895,1756.351,MALE,45.788609753,28.840000946
10816,17310,01JAN2004,31DEC2004,2004,54,-2,895,2853.272,MALE,101.75979494,39.306217584
10816,26109,01JAN2005,31DEC2005,2005,47,-6,446.667,1031.468,MALE,5.824,0
10816,17310,01JAN2006,31DEC2006,2006,55,0,1078.333,1902.452,MALE,178.71882954,49.764779125
10816,17310,01JAN2007,31DEC2007,2007,56,1,1124.167,0,MALE,148.0111796,65.376569229
10816,17310,01JAN2008,31DEC2008,2008,57,2,1146.667,0,MALE,34.460252874,38.773185525
10816,17310,01JAN2009,31DEC2009,2009,58,3,1150,0,MALE,143.90102844,82.659939012
10816,17310,01JAN2010,31DEC2010,2010,59,4,1150,0,MALE,213.87133538,101.95464034
10839,4044,01JUL1991,30JUN1992,1992,46,7,572.917,250,MALE,0,0
10839,4044,01JUL1992,30JUN1993,1993,48,8,650,400,MALE,195.03011422,6.0095296865
10839,4044,01JUL1993,30JUN1994,1994,48,9,750,200,MALE,138.56660438,6.9488552012
10839,4044,01JUL1994,30JUN1995,1995,49,10,750,250,MALE,181.26293844,42.886574034
10839,4044,01JUL1995,30JUN1996,1996,50,11,750,250,MALE,217.7418378,51.555805812
10839,4044,01JUL1996,30JUN1997,1997,51,12,750,450,MALE,309.93899745,31.882841683
10839,4044,01JUL1997,30JUN1998,1998,52,13,750,450,MALE,227.91704516,49.277478092
10839,4044,01JUL1998,30JUN1999,1999,53,14,750,0,MALE,52.992361209,48.302732188
10839,17830,01JUL1999,30JUN2000,2000,52,0,541.67,0,MALE,41.635767221,33.444398569
10839,17830,01JUL2000,30JUN2001,2001,53,1,750,0,MALE,13.86647558,12.147956185
10839,17830,01JUL2001,30JUN2002,2002,54,2,750,2150.241,MALE,61.580040338,45.159213329
10839,17830,01JUL2002,30JUN2003,2003,55,3,750,250,MALE,22.55458819,20.660052137
10839,17830,01JUL2003,30JUN2004,2004,56,4,750,0,MALE,13.805274344,11.98459183
10839,17830,01JUL2004,30JUN2005,2005,57,5,750,0,MALE,45.408554398,29.828800275
10839,17830,01JUL2005,30JUN2006,2006,58,6,750,0,MALE,25.551217902,17.911424045
10839,35557,01JUL2006,30JUN2007,2007,54,0,235.008,18.801,MALE,3.7517785989,3.1660095643
10839,35557,01JUL2007,30JUN2008,2008,55,1,392.118,225,MALE,11.888106976,10.818414498
10839,35557,01JUL2008,30JUN2009,2009,56,2,635,0,MALE,13.448387679,8.012246192
10839,35557,01JUL2009,30JUN2010,2010,57,3,635,0,MALE,35.800030517,17.204974255
10840,33807,01SEP2006,31AUG2007,2007,64,16,459.326,0,MALE,355.37739069,2.2080688981
10840,33807,01SEP2007,31AUG2008,2008,65,17,501.891,0,MALE,370.21823933,3.0291665237
10840,33807,01SEP2008,31AUG2009,2009,66,18,501.702,0,MALE,343.0768024,3.5822037365
10840,33807,01SEP2009,31AUG2010,2010,67,19,499.765,14.69,MALE,547.1213785,3.4458609852
10855,2246,01JAN1992,31DEC1992,1992,63,6,610,0,MALE,83.266660422,43.737768651
10855,2246,01JAN1993,31DEC1993,1993,65,7,610,128.4,MALE,99.099728151,60.779691248
10855,2246,01JAN1994,31DEC1994,1994,65,8,656.5,379.574,MALE,79.288169873,35.171528344
10855,2247,01JAN1995,31DEC1995,1995,61,1,588.5,639.937,MALE,84.124034618,65.172798715
10855,2247,01JAN1996,31DEC1996,1996,62,2,650,123.455,MALE,109.62937682,90.402770726
10855,2247,01JAN1997,31DEC1997,1997,63,3,695,386,MALE,145.46798438,111.74983299
10857,2252,01JAN1992,31DEC1992,1992,60,6,815,750,MALE,118.19283712,39.243045033
10857,2252,01JAN1993,31DEC1993,1993,61,7,815,590,MALE,182.19402623,69.929476101
10857,2252,01JAN1994,31DEC1994,1994,62,8,815,900,MALE,250.57193408,67.551095617
10857,2252,01JAN1995,31DEC1995,1995,63,9,875,950,MALE,225.6041619,28.848101701
10857,2253,01JAN1996,31DEC1996,1996,61,1,737.5,1050,MALE,302.0240182,99.174913723
10857,2253,01JAN1997,31DEC1997,1997,62,2,841.667,850,MALE,394.55478046,138.69419416
10857,2253,01JAN1998,31DEC1998,1998,63,3,918.75,650,MALE,446.92131644,206.76304249
10857,2253,01JAN1999,31DEC1999,1999,64,4,966.667,941,MALE,880.20904415,258.37150207
10972,2286,01JAN1992,31DEC1992,1992,65,28,987.26,707.297,MALE,1906.1168237,279.04177769
10972,2286,01JAN1993,31DEC1993,1993,66,29,1026.016,352.68,MALE,677.43566529,267.02692903
10972,2286,01JAN1994,31DEC1994,1994,67,30,824.485,322.45,MALE,689.11418875,291.69318454
10972,2286,01JAN1995,31DEC1995,1995,68,31,1026.016,806.125,MALE,879.73518469,398.81268475
10972,2286,01JAN1996,31DEC1996,1996,69,32,1077.335,2646.432,MALE,2188.2620025,1068.3819575
10972,2286,01JAN1997,31DEC1997,1997,70,33,1078.295,0,MALE,2010.1841507,727.75911544
10974,2291,01JAN1992,31DEC1992,1992,64,7,800,1901.222,MALE,885.57443711,40.619548247
10974,2291,01JAN1993,31DEC1993,1993,65,8,744.616,2294.894,MALE,736.56604866,44.389255701
10974,2292,01JAN1994,31DEC1994,1994,47,1,560,1850.046,MALE,295.54145619,56.754625568
10974,2292,01JAN1995,31DEC1995,1995,48,2,612.885,2072.074,MALE,308.10556367,62.539065114
10974,2292,01JAN1996,31DEC1996,1996,49,3,615,2106.533,MALE,261.9910966,102.25573469
10974,2292,01JAN1997,31DEC1997,1997,50,4,615,1960,MALE,341.68884894,122.93517538
10974,2292,01JAN1998,31DEC1998,1998,51,5,773.654,1928,MALE,333.64692428,159.1755659
10974,2292,01JAN1999,31DEC1999,1999,52,6,750,2005,MALE,241.71481197,133.34412542
10974,2292,01JAN2000,31DEC2000,2000,53,7,750,1885,MALE,268.29753159,140.68112025
10974,2292,01JAN2001,31DEC2001,2001,54,8,900,2100,MALE,375.01672845,171.84006087
10974,2292,01JAN2002,31DEC2002,2002,55,9,900,850,MALE,355.16562774,175.99155219
10974,2292,01JAN2003,31DEC2003,2003,56,10,900,1439,MALE,379.75130877,200.26435578
10974,2292,01JAN2004,31DEC2004,2004,57,11,1048.269,2407.5,MALE,514.55946084,225.69250019
10974,21168,01JAN2005,31DEC2005,2005,46,-2,586.676,1359.432,MALE,118.32952878,57.313134392
10974,2292,01JAN2006,31DEC2006,2006,59,13,1100,0,MALE,341.82992445,78.355990158
10974,21168,01JAN2007,31DEC2007,2007,48,0,1000,0,MALE,243.06063443,124.05434121
10983,2303,01JAN1992,31DEC1992,1992,59,6,879.167,0,MALE,239.16725745,158.32016235
10983,2303,01JAN1993,31DEC1993,1993,60,7,962.5,800,MALE,466.5003733,137.38043191
10983,2303,01JAN1994,31DEC1994,1994,61,8,922.916,500,MALE,315.0969058,104.4044895
10983,2304,01JAN1995,31DEC1995,1995,53,1,976.667,900,MALE,795.18940305,270.84654774
10983,2304,01JAN1996,31DEC1996,1996,54,2,1025,1350,MALE,1274.549145,95.614847028
10983,2304,01JAN1997,31DEC1997,1997,55,3,1100,1700,MALE,1476.912019,189.38526338
10983,2304,01JAN1998,31DEC1998,1998,56,4,1170.833,1900,MALE,2399.0503067,126.3024067
10983,2304,01JAN1999,31DEC1999,1999,57,5,1200,2200,MALE,3122.1745383,397.81533001
10983,2304,01JAN2000,31DEC2000,2000,58,6,1200,2400,MALE,3872.7226803,467.56817083
10983,2304,01JAN2001,31DEC2001,2001,59,7,1200,1800,MALE,3130.1709462,837.8106765
10983,2304,01JAN2002,31DEC2002,2002,60,8,1200,2400,MALE,3044.3822942,1149.9845055
10983,2304,01JAN2003,31DEC2003,2003,61,9,1200,2800,MALE,4151.1091352,1198.0194802
10983,2304,01JAN2004,31DEC2004,2004,62,10,1200,3500,MALE,3795.8757408,1237.0985816
